entity_type,entity_id,address_raw,addr_line,locality,region,postal_code,country_iso3,source_accession,address_type,parse_confidence,addr_id
subsidiary,0d5c5eb9-ffeb-5d8d-affb-b70748551959,,,,,,CHN,0001213900-25-035626,,1.0,a67c9d42d9184494514ed51310118a59
subsidiary,63b3b648-4de4-5252-a002-10520cb178e2,,,,,,CHN,0001213900-25-035626,,1.0,ad65d9e84527e572dafcee38bee15e30
subsidiary,db6e7ccf-08b1-58d4-8a37-9c21e23bf9ae,,,,,,CHN,0001213900-25-035626,,1.0,77651553cb4940206226a90a3dc8d00e
subsidiary,0d82095f-06e6-5735-ab31-4f0e51b06091,,,,,,CHN,0001213900-25-035626,,1.0,5041c3d10440bd57d14701426616a699
subsidiary,0a83460c-c275-53de-8dcb-c8b5c047fe07,,,,,,CHN,0001213900-25-035626,,1.0,4cb6c5c7d5acfda850371f15e9c974d9
subsidiary,67c9c52c-81ec-52ef-ba71-8e2bb7e0332b,,,,,,CHN,0001213900-25-035626,,1.0,56be913b73951032db557827f8dfbbcb
subsidiary,ad38ce16-18e3-5a18-a6ca-299951111797,,,,,,CHN,0001213900-25-035626,,1.0,425e42fb7d0a38753762d98a70500009
parent,1420529,"RM. 507, BLDG. 3, BINHUZHUOYUECHENG, WENHUAKECHUANGYUAN, HUAYUAN BLVD. 365, BAOHE, HEFEI, ANHUI F4 230051","RM. 507, BLDG. 3, BINHUZHUOYUECHENG, WENHUAKECHUANGYUAN, HUAYUAN BLVD. 365",BAOHE,HEFEI,230051,CYM,000141057825000679.html,principal_office,1.0,8d31c15a262bb98c511a7912731d816f
parent,2012964,,,,,,CYM,,,0.0,6ef7d76eef6d6459941c25029cae12ec
parent,2023311,"68 XINQING ROAD, SUZHOU INDUSTRIAL PARK, SUZHOU , JIANGSU F4 00000, 86 512 8555 7777","68 XINQING ROAD, SUZHOU INDUSTRIAL PARK",SUZHOU,JIANGSU F4 00000,8555,CYM,000121390025032599.html,principal_office,1.0,d08c1b1e31afa01b5dd12dd074e41537
parent,1957489,"511 WEIHAI ROAD, ROOM 1803, SHANGHAI F4 200041",511 WEIHAI ROAD,511 WEIHAI ROAD,ROOM 1803,200041,CYM,000121390025034677.html,principal_office,1.0,06a55c6826beb11262b34fa6af583b78
parent,1680062,,,,,,USA,,,0.0,85d6dabdbc5592d90dad93ce21eacc3f
parent,1818838,"4F, BUILDING C14, NO. 218, XINGHU STREET, SUZHOU INDUSTRIAL PARK, JIANGSU F4 00000","4F, BUILDING C14, NO. 218",XINGHU STREET,SUZHOU INDUSTRIAL PARK,00000,CYM,000141057825000419.html,principal_office,1.0,30e157b8accf48005132ce43ea30c2da
parent,1470683,"THE EMPIRE STATE BUILDING, 350 FIFTH AVENUE, SUITE 7540, NEW YORK NY 10118",THE EMPIRE STATE BUILDING,350 FIFTH AVENUE,SUITE 7540,10118,VGB,000164117225008020.html,principal_office,1.0,07693a81724ce2c187ad163cba0bd398
parent,1705402,"BUILDING, 185 WANCHAI ROAD, WANCHAI K3 00000, 86 010 65020507",BUILDING,185 WANCHAI ROAD,WANCHAI K3 00000,,VGB,000121390025042324.html,principal_office,1.0,68a906f656f337d977a9b9faf64422ef
parent,1702318,"NO. 44 MOSCOW RD QIANWAN BONDED PORT ARE, QINGDAO PILOT FREE TRADE ZONE F4 0000, 86 152 1005 4919",NO. 44 MOSCOW RD QIANWAN BONDED PORT ARE,NO. 44 MOSCOW RD QIANWAN BONDED PORT ARE,QINGDAO PILOT FREE TRADE ZONE F4 0000,1005,CYM,000121390025076862.html,principal_office,1.0,0e2ad56662054f37b4ac5e13827a895d
parent,1413855,"60/F PEARL RIVER TOWER, NO.15 WEST ZHUJIANG ROAD TIANHE DISTRICT, GUANGZHOU",60/F PEARL RIVER TOWER,60/F PEARL RIVER TOWER,NO.15 WEST ZHUJIANG ROAD TIANHE DISTRICT,,CYM,000121390025035604.html,principal_office,1.0,6499dc68e9509d0a5b762b0192a72063
parent,1711012,,,,,,USA,,,0.0,0728cd1ffb0dd92418070c47ba020134
parent,1935172,"7TH FLOOR, BUILDING 398, NO. 1555 WEST JINSHAJIANG RD., SHANGHAI F4 201803",7TH FLOOR,BUILDING 398,NO. 1555 WEST JINSHAJIANG RD.,201803,CYM,000121390025044439.html,principal_office,1.0,93ec74bee0dd4894f25e7cee9d81229d
parent,1944552,"685 U.S. HIGHWAY ONE, 2ND FLOOR, NORTH BRUNSWICK NJ 08902",685 U.S. HIGHWAY ONE,685 U.S. HIGHWAY ONE,2ND FLOOR,08902,CYM,000121390025037591.html,principal_office,1.0,1240122846c1bf38c3af794ba854e50f
parent,1853717,"18TH FLOOR, WUZHONG BUILDING, 618 WUZHONG ROAD, MINHANG DISTRICT, SHANGHAI F4 00000","18TH FLOOR, WUZHONG BUILDING",618 WUZHONG ROAD,MINHANG DISTRICT,00000,CYM,000141057825000890.html,principal_office,1.0,ba934cbdc3cd56a97fd66c57e5c99119
parent,1527636,"18TH FLOOR TOWER B, CEC PLAZA, 3 Dan Ling Street, Haidian District, Beijin F4 100080, 8610 5985 7001","18TH FLOOR TOWER B, CEC PLAZA, 3 Dan Ling Street",Haidian District,Beijin F4 100080,8610,CYM,000095017025053940.html,principal_office,1.0,ebed50675f11b5d9e126917919ec7920
parent,1650101,,,,,,USA,,,0.0,082017e0820c99b625748576be0e167b
parent,1959726,"CITRUS GROVE,106 GORING AVE, GEORGE TOWN",CITRUS GROVE,CITRUS GROVE,106 GORING AVE,,CYM,000149315225003767.html,principal_office,1.0,223e6a4f10c9aa009e7f22af111183a5
parent,1577552,"26/F TOWER ONE, TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY K3 00000",26/F TOWER ONE,TIMES SQUARE,1 MATHESON STREET,00000,CYM,000095017025090161.html,principal_office,1.0,9d435330887d08b39ca1697d79d107b3
parent,1811216,"EAST FLOOR 5, BUILDING NO. 8, XISHANHUI SHIJINGSHAN DISTRICT, BEIJING F4 100041",EAST FLOOR 5,BUILDING NO. 8,XISHANHUI SHIJINGSHAN DISTRICT,100041,CYM,000141057825000994.html,principal_office,1.0,62a3528052587c45b117ba20baeb6fe8
parent,1696355,"NO.1, COUNTRY GARDEN ROAD, BEIJIAO TOWN, SHUNDE DISTRICT, FOSHAN, GUANGDONG F4 528300, 86 757 6683 2507","NO.1, COUNTRY GARDEN ROAD, BEIJIAO TOWN, SHUNDE DISTRICT",FOSHAN,GUANGDONG F4 528300,6683,CYM,000121390024108859.html,principal_office,1.0,b7d4db0653739d06ec03b40f654421c6
parent,1809587,"ORIENTAL ELECTRONIC TECHNOLOGY BUILDING, NO. 2 CHUANGYE ROAD, HAIDIAN DISTRICT, BEIJING F4 100086, 861058104689","ORIENTAL ELECTRONIC TECHNOLOGY BUILDING, NO. 2 CHUANGYE ROAD",HAIDIAN DISTRICT,BEIJING F4 100086,,CYM,000141057825000783.html,principal_office,1.0,efa1724ff4072e4223bc41068952d041
parent,1779578,"NO. 152 HONGLIANG EAST 1ST STREET, NO. 1703, TIANFU NEW DISTRICT, CHENGDU F4 610200",NO. 152 HONGLIANG EAST 1ST STREET,NO. 1703,TIANFU NEW DISTRICT,610200,CYM,000141057825000056.html,principal_office,1.0,84d89865d6896e2dafdb5976c64352cb
parent,1759136,"7TH FLOOR, BUILDING C, NO. 1010,, ANLING ROAD, HULI DISTRICT, XIAMEN F4 00000, 865922280081","7TH FLOOR, BUILDING C, NO. 1010, ANLING ROAD",HULI DISTRICT,XIAMEN F4 00000,,CYM,000173112225000634.html,principal_office,1.0,a2a699bf2f09b6e1e3a41539de384f97
parent,1329099,"BAIDU CAMPUS, NO. 10 SHANGDI 10TH STREET, HAIDIAN DISTRICT, BEIJING F4 100085",BAIDU CAMPUS,NO. 10 SHANGDI 10TH STREET,HAIDIAN DISTRICT,100085,CYM,000119312525066199.html,principal_office,1.0,f9e798a6ede877de4e925a253e2741b8
parent,1723690,"17TH FLOOR, BUILDING 3, GUOZHENG CENTER, NO. 485 ZHENGLI ROAD, YANGPU DISTRICT, SHANGHAI F4 200433","17TH FLOOR, BUILDING 3, GUOZHENG CENTER",NO. 485 ZHENGLI ROAD,YANGPU DISTRICT,200433,CYM,000119312525061847.html,principal_office,1.0,4389d464ae2ebc92201a06e71e28828a
parent,1792267,"NO. 5 XINGDAO RING ROAD NORTH,, INTERNATIONAL BIO ISLAND, GUANGZHOU, GUANGDONG F4 510005, 86 18501641666","NO. 5 XINGDAO RING ROAD NORTH, INTERNATIONAL BIO ISLAND",GUANGZHOU,GUANGDONG F4 510005,,CYM,000119312525101753.html,principal_office,1.0,a0863a58c0d35f713bdf7095ee0bc62f
parent,1816815,"ROOM 601, BLOCK C, GAZELLE VALLEY, NO.69, JINYE ROAD, HIGH-TECH ZONE, XIAN, SHAANXI F4 710076","ROOM 601, BLOCK C, GAZELLE VALLEY, NO.69, JINYE ROAD",HIGH-TECH ZONE,XIAN,710076,CYM,000149315225003851.html,principal_office,1.0,d92d1bf5ee2de4c1a886c10ab914bb5d
parent,1815021,"FLOOR 6, BUILDING 1, NO. 399, SHENGXIA ROAD, PUDONG NEW DISTRICT, SHANGHAI","FLOOR 6, BUILDING 1, NO. 399",SHENGXIA ROAD,PUDONG NEW DISTRICT,,CYM,000121390025065802.html,principal_office,1.0,8ebcb3a82d655cd3a4102cb6f41d0c73
parent,1517496,"428 SOUTH SEIBERLING STREET, AKRON OH 44306",428 SOUTH SEIBERLING STREET,,428 SOUTH SEIBERLING STREET,44306,CYM,000141057825000990.html,principal_office,1.0,5e0b7370628b2691acf9a6b24848f216
parent,1796514,"3RD FLOOR, TOWER A, 2 SHENYUN ROAD WEST, NANSHAN DISTRICT, GUANGDONG PROVINCE, SHENZHEN F4 518000, 0118675582945250","3RD FLOOR, TOWER A, 2 SHENYUN ROAD WEST, NANSHAN DISTRICT",GUANGDONG PROVINCE,SHENZHEN F4 518000,,CYM,000121390025037719.html,principal_office,1.0,422b47a9b15d33d4eb39653daff7a9da
parent,1842827,"GRANDYVIC BLDG, TAIYANGGONG MID RD, CHAOYANG DIST, BEIJING F4 100020",GRANDYVIC BLDG,TAIYANGGONG MID RD,CHAOYANG DIST,100020,CYM,000141057825000682.html,principal_office,1.0,eb43d3d0044a75ff81590c95227f1373
parent,1625414,"JING'AN DISTRICT, SHANGHAI F4 200436",JING'AN DISTRICT,,JING'AN DISTRICT,200436,CYM,000141057825000824.html,principal_office,1.0,5e234eb787484b42aa5ab409f1e7fd31
parent,2037400,,,,,,CYM,,,0.0,36bdcde3219a4edc3aa01b1e2fafbd5a
parent,1780652,"28 AYER RAJAH CRESCENT, SINGAPORE U0 139959, 65 6305 6618",28 AYER RAJAH CRESCENT,28 AYER RAJAH CRESCENT,SINGAPORE U0 139959,6305,CYM,000141057825000805.html,principal_office,1.0,90a1eab7bd78407ba55f09b9e122d315
parent,1725123,"8F, NEW BUND ORIENTAL PLAZA II, 556 WEST HAIYANG ROAD, PUDONG, SHANGHAI F4 200127","8F, NEW BUND ORIENTAL PLAZA II",556 WEST HAIYANG ROAD,PUDONG,200127,HKG,000141057825000492.html,principal_office,1.0,45c4ffe32d54d613f0eda2def285958b
parent,1962738,"NO. 81 JIANGUO ROAD, CHAOYANG DISTRICT, BEIJING F4 100025, 86 10 6561 8789",NO. 81 JIANGUO ROAD,CHAOYANG DISTRICT,BEIJING F4 100025,6561,CYM,000155837025004086.html,principal_office,1.0,bce2f4a59b77de846c2da51d5952f9b7
parent,1117171,,,,,,USA,,,0.0,1dc484525ef81fabed10692344b41802
parent,1965473,"8TH FLOOR, DESHENG HESHENG FORTUNE PLAZA, BEIJING F4 100088",8TH FLOOR,8TH FLOOR,DESHENG HESHENG FORTUNE PLAZA,100088,CYM,000164117225005406.html,principal_office,1.0,1fbee5d3b0383299a490e1dfb20dadc6
parent,1472072,"BUILDING NO. 7 GUANGHUA ROAD, CHAOYANG DISTRICT, BEIJING F4 100020",BUILDING NO. 7 GUANGHUA ROAD,BUILDING NO. 7 GUANGHUA ROAD,CHAOYANG DISTRICT,100020,CYM,000141057825000907.html,principal_office,1.0,c77d43d5e04e24e7d19e13bf333673a7
parent,1793895,"C1, 4TH FLOOR, BUILDING 1,, FINANCIAL BASE, NO.8 KEFA ROAD, NANSHAN DISTRICT F4 518057","C1, 4TH FLOOR, BUILDING 1",FINANCIAL BASE,NO.8 KEFA ROAD,518057,CYM,000173112225000746.html,principal_office,1.0,a54e233d4eaa10b506bd5b06c2a98cdc
parent,793628,"RM 2205 22F WEST TOWER SHUN TAK CENTRE, 01185228107205",RM 2205 22F WEST TOWER SHUN TAK CENTRE,,RM 2205 22F WEST TOWER SHUN TAK CENTRE,,VGB,000107997325000827.html,principal_office,1.0,a1c24af2a1f17c029e2ca0ea0b43517f
parent,1738758,"22ND FLOOR, BLOCK B, XINHUA TECH BLDG., NO. 8 TUOFANGYING ROAD, CHAOYANG DISTRICT, BEIJING F4 00000","22ND FLOOR, BLOCK B, XINHUA TECH BLDG.",NO. 8 TUOFANGYING ROAD,CHAOYANG DISTRICT,00000,CYM,000121390025021907.html,principal_office,1.0,ba0772de37d0079c54cd9def16b341c5
parent,1825349,"B9 XINJIANG CHUANGBO ZHIGU INDUSTRIAL PK, NO.100 GUANGYUAN ROAD SHUIMOGOU DISTRICT, URUMQI, XINJIANG F4 830017",B9 XINJIANG CHUANGBO ZHIGU INDUSTRIAL PK,NO.100 GUANGYUAN ROAD SHUIMOGOU DISTRICT,URUMQI,830017,CYM,000121390025028989.html,principal_office,1.0,8621938190219a6bfc167eea39be92af
parent,1724542,"UNIT 1102, 11TH FL, MILLENNIUM CITY 3, 370 KWUN TONG ROAD, KWUN TONG, KOWLOON K3 000000, 852 37073600","UNIT 1102, 11TH FL, MILLENNIUM CITY 3, 370 KWUN TONG ROAD",KWUN TONG,KOWLOON K3 000000,,CYM,000121390024088712.html,principal_office,1.0,e31e068c9bd9d85833bdb7a4d3f49d67
parent,1597835,"BLDG NO.11, WANDONG SCIENCE & TECHNOLOGY, CULTURAL PARK, NO.7 SANJIANFANGNANLI, CHAOYANG DISTRICT, BEIJING F4 100024, 86 10 6292 7779","BLDG NO.11, WANDONG SCIENCE & TECHNOLOGY, CULTURAL PARK, NO.7 SANJIANFANGNANLI",CHAOYANG DISTRICT,BEIJING F4 100024,6292,CYM,000095017025053935.html,principal_office,1.0,1435b3ca81501c10765d75e313476cc9
parent,1376321,,,,,,USA,,,0.0,0b0510f69eb1a0b46d348a06715e4278
parent,1780785,"NO. 268 SHINIU ROAD, LIANDU DISTRICT, LISHUI CITY F4 323010",NO. 268 SHINIU ROAD,NO. 268 SHINIU ROAD,LIANDU DISTRICT,323010,VGB,000147793225001105.html,principal_office,1.0,89c39303df008d73cd9ae1aa1cd2b2aa
parent,1733868,"22/F, SOUTH FINANCE CTR, NO. 6 WUHENG RD, TIANHE DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE F4 00000","22/F, SOUTH FINANCE CTR, NO. 6 WUHENG RD",TIANHE DISTRICT,GUANGZHOU CITY,00000,CYM,000121390025037031.html,principal_office,1.0,a78964de43a20201e71efeaaed9c4c94
parent,1659494,SINGAPORE U0 048621,,,,048621,CYM,000141057825000918.html,principal_office,1.0,5dc6c75b7b08cd516c1d51d8e0bffa20
parent,1106644,,,,,,USA,,,0.0,84716f64a6510175e39429870c450ead
parent,1807389,"HULI DISTRICT, XIAMEN CITY, FUJIAN PROVINCE F4 00000",HULI DISTRICT,HULI DISTRICT,XIAMEN CITY,00000,CYM,000121390024099099.html,principal_office,1.0,1e797e221057c9600ffb1bc6d0f55282
parent,721693,,,,,,USA,,,0.0,e4121cd3d300f1aa3324becc1814601a
parent,1375877,"4273 KING STREET EAST, SUITE 102, KITCHENER A6 N2P 2E9",4273 KING STREET EAST,4273 KING STREET EAST,SUITE 102,,CAN,000141057825001046.html,principal_office,1.0,9801f1d6c64cde6a75fccafdd9a3b02d
parent,1808110,"368 9TH AVE, NEW YORK NY 10001",368 9TH AVE,,368 9TH AVE,10001,CYM,000121390025043916.html,principal_office,1.0,440d17343faac20e1810370b629be044
parent,1854545,"NO. 6 BUILDING, 500 LANE, SHENGXIA ROAD, SHANGHAI F4 201210, 86 021 68585011","NO. 6 BUILDING, 500 LANE",SHENGXIA ROAD,SHANGHAI F4 201210,,HKG,000095017025055994.html,principal_office,1.0,83b444781610933a572b687ef6638159
parent,1707303,"NO. 16 N. DONGKE ROAD, TONGSHA INDUSTRIAL ZONE, DONGGUAN, GUANGDONG, 86 769 88753300","NO. 16 N. DONGKE ROAD, TONGSHA INDUSTRIAL ZONE",DONGGUAN,GUANGDONG,,VGB,000149315224041355.html,principal_office,1.0,6b497758aa67219274cfab479f680694
parent,1477641,"666 LONGDU AVENUE, WANZHOU, CHONGQING",666 LONGDU AVENUE,666 LONGDU AVENUE,WANZHOU,,CYM,000141057825000968.html,principal_office,1.0,989b3c946a42d97465425a3ce116b760
parent,946936,"10B EDIFICIO ASSOCIACAO INDUSTRIAL MACAU, 32 RUA DO COMANDANTE MATA E OLIVEIRA, MACAO F4 00000, 2127320030",10B EDIFICIO ASSOCIACAO INDUSTRIAL MACAU,32 RUA DO COMANDANTE MATA E OLIVEIRA,MACAO F4 00000,,VGB,000117494725001096.html,principal_office,1.0,19fdc139a20e40385896e70ae9982296
parent,1631282,,,,,,USA,,,0.0,82f5d0b09ef6c188e53051aa94ba7c93
parent,1750593,"18/F, UNIT B2, KEXING SCIENCE PARK, 15 KEYUAN ROAD, TECHNOLOGY PARK, SHENZHEN F4 518057, 008675526998968","18/F, UNIT B2, KEXING SCIENCE PARK, 15 KEYUAN ROAD",TECHNOLOGY PARK,SHENZHEN F4 518057,,CYM,000121390025034322.html,principal_office,1.0,912e9139bcdf5df9501395d13354a3b3
parent,1958133,"LASHAN DISTRICT, YANTAI CITY, SHANDONG PROVINCE F4 264600",LASHAN DISTRICT,LASHAN DISTRICT,YANTAI CITY,264600,CYM,000121390025021825.html,principal_office,1.0,8441e44b696a4801280154945bf69517
parent,1799290,"ASIA SQUARE TOWER 2 U0 018961, 8657188176197",ASIA SQUARE TOWER 2 U0 018961,,ASIA SQUARE TOWER 2 U0 018961,,CYM,000121390025036063.html,principal_office,1.0,0f655f7a5b5e9831955b08e1122470dc
parent,1782309,"FLOOR 4 BLDG 1 NO. 311 YANXIN RD, HUISHAN QU, WUXI SHI F4 214406, 13395136886",FLOOR 4 BLDG 1 NO. 311 YANXIN RD,HUISHAN QU,WUXI SHI F4 214406,,CYM,000164117225022783.html,principal_office,1.0,6e8245134efbc3e59efd88ad4451284c
parent,1372920,"NO. 6 HAI DIAN ZHONG STREET, 9TH FLOOR, BEIJING",NO. 6 HAI DIAN ZHONG STREET,NO. 6 HAI DIAN ZHONG STREET,9TH FLOOR,,CYM,000119312525216394.html,principal_office,1.0,9777bb639d66e4d81ada9b84ef97c33c
parent,1759783,"BUILDING #C, YIXIANG TECHNOLOGY PARK, NO.72, NANXIANG 2ND ROAD, GUANGZHOU F4 510700, 8602029028899","BUILDING #C, YIXIANG TECHNOLOGY PARK, NO.72",NANXIANG 2ND ROAD,GUANGZHOU F4 510700,,HKG,000119312525080649.html,principal_office,1.0,c44b64da77f7c9b3bf668247a0c5bb3c
parent,1879754,"12F BLOCK 16, NO.1000 JINHAI ROAD, PUDONG NEW DISTRICT, SHANGHAI F4 201206, 011864006005800","12F BLOCK 16, NO.1000 JINHAI ROAD",PUDONG NEW DISTRICT,SHANGHAI F4 201206,,CYM,000141057825001818.html,principal_office,1.0,94d294bd8227fdf94d2329379e76f949
parent,1769768,"FLOOR 9, BUILDING 14, HAIXIBAIYUE TOWN, HEYUAN ROAD, LUZHOU TOWN, CANGSHAN DISTRICT, FUZHOU CITY F4 350001","FLOOR 9, BUILDING 14, HAIXIBAIYUE TOWN, HEYUAN ROAD",LUZHOU TOWN,CANGSHAN DISTRICT,350001,CYM,000121390024091756.html,principal_office,1.0,97fa026658c17406943a58d3bcb67f64
parent,1834253,"6/F, 799 TIANSHAN W ROAD, CHANGNING DISTRICT, SHANGHAI F4 200335, 86 21 6050 3535","6/F, 799 TIANSHAN W ROAD",CHANGNING DISTRICT,SHANGHAI F4 200335,6050,CYM,000141057825000928.html,principal_office,1.0,82d13ba0df3009c02d7847891f55bb85
parent,857949,,,,,,USA,,,0.0,9b3157384bbedb94c5b872a25a182165
parent,1780731,"R703 W R&D BLDG,ZIBO SCIENCE & TECH PARK, NO. 69 SANYING ROAD ZHANGDIAN DISTRICT, ZIBO CITY, SHANDONG PROVINCE F4 00000","R703 W R&D BLDG, ZIBO SCIENCE & TECH PARK",NO. 69 SANYING ROAD ZHANGDIAN DISTRICT,ZIBO CITY,00000,CYM,000121390025044226.html,principal_office,1.0,17cf2ed21dd9320333c6e37de4b2515c
parent,1900720,,,,,,USA,,,0.0,611f4c043fa34077edc15d7bc0cba266
parent,1806904,"BUIDLING A FLOOR 2, WUJIN DISTRICT CHANGZHOU CITY F4 213164, 8651983683805",BUIDLING A FLOOR 2,BUIDLING A FLOOR 2,WUJIN DISTRICT CHANGZHOU CITY F4 213164,,VGB,000121390025004698.html,principal_office,1.0,78406c085bfce393ab9d62b99bba5755
parent,1957001,"UNIT J, 19/F, WORLD TECH CENTRE, 95 HOW MING ROAD, KWUN TONG, KOWLOON K3 0000","UNIT J, 19/F, WORLD TECH CENTRE",95 HOW MING ROAD,KWUN TONG,0000,CYM,000164117225010075.html,principal_office,1.0,6e08ace0860625ba9e6c49334f9ad4cc
parent,1709819,"ROOM 1301, ZI'AN BUILDING, 309 YUYUAN ROAD, JING'AN DISTRICT, SHANGHAI F4 200040","ROOM 1301, ZI'AN BUILDING",309 YUYUAN ROAD,JING'AN DISTRICT,200040,CYM,000095017025090163.html,principal_office,1.0,6973ac1d711600785e41f39437a36ca8
parent,1509646,"SINOLIGHT PLAZA, FL.16, NO.4 QIYANG RD.,, WANGJING, CHAOYANG DISTRICT, Beijing F4 100102","SINOLIGHT PLAZA, FL.16, NO.4 QIYANG RD.",WANGJING,CHAOYANG DISTRICT,100102,HKG,000095017025055759.html,principal_office,1.0,4bbea5f84d7aee85252775e5b7215857
parent,1691445,"BUILDING G1, NO. 999 DANGUI ROAD, PUDONG NEW DISTRICT, SHANGHAI F4 201203",BUILDING G1,NO. 999 DANGUI ROAD,PUDONG NEW DISTRICT,201203,CYM,000164117225005409.html,principal_office,1.0,973cf06c537de77472cd71c0cc5ebe10
parent,1858724,"BLDG 6, ZHONGGUANCUN DONGSHEN INT SCI PK, NO.1 YONGTAIZHUANG NORTH HAIDAN DISTRICT, BEIJING F4 100192, 861062923966","BLDG 6, ZHONGGUANCUN DONGSHEN INT SCI PK",NO.1 YONGTAIZHUANG NORTH HAIDAN DISTRICT,BEIJING F4 100192,,CYM,000164117225006073.html,principal_office,1.0,ea2514b9469f37013161528267804b65
parent,1602409,,,,,,USA,,,0.0,76fcf90d9ce9d0a93f8402dd3440c1b1
parent,1066923,,,,,,USA,,,0.0,96df2e904c14628d1440f33595e0d0bd
parent,2010653,,,,,,CYM,,,0.0,eb0f659d013f1a599b17c98764088aa5
parent,1857816,"UNIT A, 12/F, SHUN HO TOWER",UNIT A,UNIT A,12/F,,CYM,000119312523112830.html,principal_office,1.0,f91aeb85f1cbcc341f02cf029a96c7c2
parent,1641398,,,,,,USA,,,0.0,85f7a4eefbe4f96ccee208d69cf74e14
parent,1928340,"NO.8 HAICHUAN ROAD, BANHOU, XIQIN TOWN, YANPING DISTRICT, NANPING CITY, FUJIAN PROVINCE F4 353001, 86 0599 8508022","NO.8 HAICHUAN ROAD, BANHOU, XIQIN TOWN, YANPING DISTRICT",NANPING CITY,FUJIAN PROVINCE F4 353001,0599,CYM,000121390025006978.html,principal_office,1.0,c10c655172afea991957d8ea8a951462
parent,1526125,"F4/F5, BUILDING C, SUNLAND INTERNATIONAL, NO. 999 ZHOUHAI ROAD, PUDONG,, SHANGHAI F4 200137","F4/F5, BUILDING C, SUNLAND INTERNATIONAL",NO. 999 ZHOUHAI ROAD,PUDONG,200137,CYM,000141057825000935.html,principal_office,1.0,9a30139402445feeccfa80d1781e9597
parent,1724755,"1228 ZHONGSHAN NORTH ROAD, PUTUO DISTRICT, SHANGHAI F4 200065",1228 ZHONGSHAN NORTH ROAD,1228 ZHONGSHAN NORTH ROAD,PUTUO DISTRICT,200065,CYM,000121390025037718.html,principal_office,1.0,6ec138e5b9be6cb4fc90bfc395888dab
parent,1913749,"NO. 102, 1ST FLOOR, NO. A12, XIDIAN MEMORY CULTURAL AND CREATIVE TOWN, GAOBEIDIAN, CHAOYANG, BEIJING F4 225300","NO. 102, 1ST FLOOR, NO. A12, XIDIAN MEMORY CULTURAL AND CREATIVE TOWN",GAOBEIDIAN,CHAOYANG,225300,CYM,000121390025000430.html,principal_office,1.0,5f41b58b623df79a5f2a04f37907d1b9
parent,1768259,"5F, GIENTECH BUILDING, 17 EAST ZONE, 10 XIBEIWANG EAST ROAD, HAIDIAN, BEIJING F4 100193, 861082826826","5F, GIENTECH BUILDING, 17 EAST ZONE, 10 XIBEIWANG EAST ROAD",HAIDIAN,BEIJING F4 100193,,CYM,000095017025056468.html,principal_office,1.0,d82c1778167d87952cd8716361fa803e
parent,1597846,,,,,,USA,,,0.0,282004c469583acd84b6bc8cc364be41
parent,1735041,,,,,,VGB,,,0.0,daa267791f19746373197a85c06b221f
parent,885462,,,,,,USA,,,0.0,b85439b420f63c87e1477bc1e254d32e
parent,1954594,"801/802, TOWER C, BUILDING 103, HUIZHONGLI, CHAOYANG DISTRICT, BEIJING 100101","801/802, TOWER C, BUILDING 103",HUIZHONGLI,CHAOYANG DISTRICT,100101,CYM,000121390024091443.html,principal_office,1.0,f2974c503818f3a182af9cda6120c59f
parent,1958399,"NO.1018 HAIHE ROAD, DUSHANGANG TOWN, PINGHU CITY, JIAXING, ZHEJIANG PROVINCE, JIAXING 314205, 86 68368658","NO.1018 HAIHE ROAD, DUSHANGANG TOWN, PINGHU CITY, JIAXING",ZHEJIANG PROVINCE,JIAXING 314205,,CYM,000121390025044209.html,principal_office,1.0,d55d23d00292d6023a1d4803437240f9
parent,1648257,"48TH FLOOR, CHEUNG KONG CENTER, 2 QUEEN'S ROAD CENTRAL, HONG KONG K3 00000",48TH FLOOR,CHEUNG KONG CENTER,2 QUEEN'S ROAD CENTRAL,00000,CYM,000141057825000377.html,principal_office,1.0,346a47b2b418eda24dadc62d3e256a3b
parent,1026785,"LEVEL 18 LANDMARK N 39 LUNG SUM AVE, STE 1801, SHEUNG SHUI K3 00000",LEVEL 18 LANDMARK N 39 LUNG SUM AVE,LEVEL 18 LANDMARK N 39 LUNG SUM AVE,STE 1801,00000,VGB,000121390025059629.html,principal_office,1.0,d7260073d2c5385110c0b8bf70b4ca89
parent,1742341,"UNIT 304, NO. 30 GUANRI ROAD, SIMING DISTRICT, XIAMEN, FUJIAN PROVINCE F4 361008","UNIT 304, NO. 30 GUANRI ROAD",SIMING DISTRICT,XIAMEN,361008,CYM,000121390025035602.html,principal_office,1.0,851d8b3a161a96e121fde7901b3fe98b
parent,1861737,"1588 ZHUGUANG ROAD, SHANGHAI F4 201702, 86 21 31588240",1588 ZHUGUANG ROAD,1588 ZHUGUANG ROAD,SHANGHAI F4 201702,,CYM,000141057825000614.html,principal_office,1.0,cea2f0a8a506fbda5a5b4c70786b0195
parent,1483994,"NO. 1299 FENGHUA ROAD, JIADING DISTRICT, SHANGHAI F4 00000",NO. 1299 FENGHUA ROAD,NO. 1299 FENGHUA ROAD,JIADING DISTRICT,00000,CYM,000141057825000900.html,principal_office,1.0,890b380a58f88fe8cd861c9d4310a5a0
